"Time( 07)","Access point","SSID","Client","Category","Event type","Details"
"Dec 16 08:03:07","KhuB_B103","UTH","06606305-3921-4cff-93f1-5e7a2b71edf4","802.11","802.11 association","""channel: 52, rssi: 45, band: 5"""
"Dec 16 08:03:07","KhuF_F301","","My","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.84.5.75, Source Port: 49375, Destination IP: 104.192.108.141"""
"Dec 16 08:03:07","KhuB_B207","","Android","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.193.194.84, Source Port: 54286, Destination IP: 163.70.159.42"""
"Dec 16 08:03:07","KhuF_F502","","me","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.135.212.81, Source Port: 44194, Destination IP: 163.70.159.142"""
"Dec 16 08:03:07","KhuA_L1_Server","","Android_RT3SOFTP","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.203.65.123, Source Port: 50298, Destination IP: 216.239.32.223"""
"Dec 16 08:03:07","KhuF_F301","","My","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.84.5.75, Source Port: 49376, Destination IP: 104.192.110.228"""
"Dec 16 08:03:07","KhuC_C202","UTH","DESKTOP-7U8VR5E","802.11","802.11 disassociation","""unspecified reason"""
"Dec 16 08:03:06","KhuC_C004","","","Events dropped","Events dropped","""439 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:06","KhuF_F301","UTH","2e:8b:cf:e6:d7:0e","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: 2E:8B:CF:E6:D7:0E"""
"Dec 16 08:03:06","KhuF_F301","UTH","2e:8b:cf:e6:d7:0e","802.11","802.11 association","""channel: 1, rssi: 25, band: 2"""
"Dec 16 08:03:06","KhuD_D401","UTH","c03c8482-73b9-40b0-a830-bb51182effbd","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: 52:C7:2F:5C:D1:B0"""
"Dec 16 08:03:06","KhuD_D401","UTH","c03c8482-73b9-40b0-a830-bb51182effbd","802.11","802.11 association","""channel: 6, rssi: 30, band: 2"""
"Dec 16 08:03:06","KhuB_B207","","trungs-Laptop","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.64.15.160, Source Port: 52862, Destination IP: 17.248.224.68"""
"Dec 16 08:03:06","KhuF_F301","UTH","2e:8b:cf:e6:d7:0e","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:06","KhuC_C007","","V2027","Events dropped","Events dropped","""118 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:06","KhuC_C007","","MacBook-Air-cua-Huynh-3","Events dropped","Events dropped","""45 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:06","KhuC_C007","","93a7a3e8-71a3-4853-907e-256a97fc46aa","Events dropped","Events dropped","""324 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:06","KhuC_C007","","d73b9b06-ccae-4cac-9e4f-47b381ec4587","Events dropped","Events dropped","""1144 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:06","KhuB_B207","","DESKTOP-IT9QUM9","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.50.237.74, Source Port: 3023, Destination IP: 45.122.232.18"""
"Dec 16 08:03:06","KhuA_Trai1","UTH","Redmi-Note-12","802.11","802.11 disassociation","""client was deauthenticated"""
"Dec 16 08:03:06","KhuC_C104","UTH","DESKTOP-3EVSFN8","802.11","802.11 association","""channel: 64, rssi: 34, band: 5"""
"Dec 16 08:03:06","KhuC_C104","UTH","DESKTOP-3EVSFN8","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: B4:6B:FC:7B:72:F8"""
"Dec 16 08:03:06","KhuC_C003","UTH","Android","802.11","802.11 disassociation","""client was deauthenticated"""
"Dec 16 08:03:06","KhuD_D401","UTH","c03c8482-73b9-40b0-a830-bb51182effbd","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:06","KhuC_C209","UTH","fd02911e-494e-496b-9e31-9284af19fb04","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: E2:56:3D:C9:91:22"""
"Dec 16 08:03:06","KhuC_C209","UTH","fd02911e-494e-496b-9e31-9284af19fb04","802.11","802.11 association","""channel: 6, rssi: 41, band: 2"""
"Dec 16 08:03:06","KhuC_C206","","Android","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.231.139.81, Source Port: 35956, Destination IP: 163.70.159.42"""
"Dec 16 08:03:06","KhuB_B207","","Android_0ORHZTMX","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.74.37.72, Source Port: 33734, Destination IP: 163.70.159.7"""
"Dec 16 08:03:06","KhuE_E101","UTH","Redmi-Note-13","802.11","802.11 disassociation","""client was deauthenticated"""
"Dec 16 08:03:06","KhuC_C206","","DESKTOP-0O0ANOB","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.34.12.4, Source Port: 50223, Destination IP: 163.228.102.91"""
"Dec 16 08:03:06","KhuB_B207","","Android_0ORHZTMX","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.74.37.72, Source Port: 47233, Destination IP: 163.70.159.7"""
"Dec 16 08:03:06","KhuB_B207","","Android_0ORHZTMX","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.74.37.72, Source Port: 57358, Destination IP: 163.70.159.42"""
"Dec 16 08:03:05","KhuB_B207","","Android_0ORHZTMX","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.74.37.72, Source Port: 47233, Destination IP: 163.70.159.7"""
"Dec 16 08:03:05","KhuF_F301","","My","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.84.5.75, Source Port: 49375, Destination IP: 104.192.108.141"""
"Dec 16 08:03:05","KhuB_B302","","Android_2522a7cd98fa453abf093d8e43a1d261","Events dropped","Events dropped","""153 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:05","KhuC_C209","UTH","MSI","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 42:E7:D5:AB:25:2E"""
"Dec 16 08:03:05","KhuC_C209","UTH","MSI","802.11","802.11 association","""channel: 100, rssi: 30, band: 5"""
"Dec 16 08:03:05","KhuC_C206","","DESKTOP-0O0ANOB","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.34.12.4, Source Port: 50221, Destination IP: 163.228.102.91"""
"Dec 16 08:03:05","KhuC_C209","UTH","ThanhT-m","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 28:D0:43:D3:93:17"""
"Dec 16 08:03:05","KhuC_C209","UTH","ThanhT-m","802.11","802.11 association","""channel: 100, rssi: 24, band: 5"""
"Dec 16 08:03:05","KhuC_C206","","ce:ab:6c:3d:f9:20","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.196.116.86, Source Port: 55711, Destination IP: 17.248.224.65"""
"Dec 16 08:03:05","KhuC_C206","","ce:ab:6c:3d:f9:20","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.196.116.86, Source Port: 55710, Destination IP: 17.248.224.13"""
"Dec 16 08:03:05","KhuC_C206","","ce:ab:6c:3d:f9:20","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.196.116.86, Source Port: 55709, Destination IP: 17.248.224.68"""
"Dec 16 08:03:05","KhuC_C206","","ce:ab:6c:3d:f9:20","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.196.116.86, Source Port: 55708, Destination IP: 17.248.224.27"""
"Dec 16 08:03:05","KhuC_C206","","ce:ab:6c:3d:f9:20","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.196.116.86, Source Port: 55707, Destination IP: 17.248.224.69"""
"Dec 16 08:03:05","KhuA_L2_A215","UTH for Visitor","f2:49:91:9f:20:67","802.11","802.11 disassociation","""previous authentication expired"""
"Dec 16 08:03:05","KhuA_L2_A215","UTH for Visitor","f2:49:91:9f:20:67","802.11","802.11 disassociation","""client was deauthenticated"""
"Dec 16 08:03:05","KhuB_B104","UTH","06606305-3921-4cff-93f1-5e7a2b71edf4","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:05","KhuA_L2_A215","UTH for Staff","MacBook-Air","WPA","WPA authentication",""""""
"Dec 16 08:03:05","KhuB_B207","","a6:90:21:82:94:4a","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.211.42.147, Source Port: 59578, Destination IP: 17.248.224.69"""
"Dec 16 08:03:05","KhuA_L2_A215","UTH for Staff","MacBook-Air","802.11","802.11 association","""channel: 6, rssi: 20, band: 2"""
"Dec 16 08:03:05","KhuD_D401","UTH","c03c8482-73b9-40b0-a830-bb51182effbd","802.11","802.11 disassociation","""previous authentication expired"""
"Dec 16 08:03:05","KhuB_B207","","Android","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.193.194.84, Source Port: 45288, Destination IP: 163.70.159.60"""
"Dec 16 08:03:05","KhuB_B207","","Android","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.193.194.84, Source Port: 44966, Destination IP: 163.70.159.5"""
"Dec 16 08:03:05","KhuB_B207","","a6:90:21:82:94:4a","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.211.42.147, Source Port: 59577, Destination IP: 17.248.224.27"""
"Dec 16 08:03:05","KhuB_B207","","a6:90:21:82:94:4a","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.211.42.147, Source Port: 59576, Destination IP: 17.248.224.41"""
"Dec 16 08:03:05","KhuB_B207","","a6:90:21:82:94:4a","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.211.42.147, Source Port: 59575, Destination IP: 17.248.224.13"""
"Dec 16 08:03:05","KhuC_C003","UTH","38b9867a-ea25-494e-be15-07e4efde9f73","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: 8E:1F:E6:33:7F:58"""
"Dec 16 08:03:05","KhuC_C003","UTH","38b9867a-ea25-494e-be15-07e4efde9f73","802.11","802.11 association","""channel: 11, rssi: 30, band: 2"""
"Dec 16 08:03:05","KhuA_L2_A215","UTH","MacBook-Air","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:05","KhuF_F301","","My","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.84.5.75, Source Port: 49374, Destination IP: 54.251.102.247"""
"Dec 16 08:03:04","KhuB_B105","UTH","96:1b:c0:81:4f:27","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 96:1B:C0:81:4F:27"""
"Dec 16 08:03:04","KhuB_B105","UTH","96:1b:c0:81:4f:27","802.11","802.11 association","""channel: 104, rssi: 26, band: 5"""
"Dec 16 08:03:04","KhuA_L1_Server","UTH for Staff","fbb9e2b1-1020-47e3-8e88-04999e8bc5fb","WPA","WPA authentication",""""""
"Dec 16 08:03:04","KhuA_L1_Server","UTH for Staff","fbb9e2b1-1020-47e3-8e88-04999e8bc5fb","802.11","802.11 association","""channel: 100, rssi: 14, band: 5"""
"Dec 16 08:03:04","KhuF_F301","","My","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.84.5.75, Source Port: 49373, Destination IP: 54.255.23.238"""
"Dec 16 08:03:04","KhuF_F502","","me","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.135.212.81, Source Port: 44192, Destination IP: 163.70.159.142"""
"Dec 16 08:03:04","KhuB_B207","","trungs-Laptop","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.64.15.160, Source Port: 52861, Destination IP: 17.248.224.69"""
"Dec 16 08:03:04","KhuB_B207","","trungs-Laptop","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.64.15.160, Source Port: 52860, Destination IP: 17.248.224.69"""
"Dec 16 08:03:04","KhuB_B105","UTH","96:1b:c0:81:4f:27","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:04","KhuC_C206","","V2029","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.23.104.109, Source Port: 46470, Destination IP: 163.70.159.63"""
"Dec 16 08:03:04","KhuC_C206","","V2029","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.23.104.109, Source Port: 45620, Destination IP: 163.70.159.63"""
"Dec 16 08:03:04","KhuC_C206","","Redmi-Note-13","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.30.50.114, Source Port: 47522, Destination IP: 57.144.161.33"""
"Dec 16 08:03:04","KhuF_F502","","me","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.135.212.81, Source Port: 42555, Destination IP: 163.70.159.142"""
"Dec 16 08:03:04","KhuC_C206","","Redmi-Note-13","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.30.50.114, Source Port: 46464, Destination IP: 57.144.161.33"""
"Dec 16 08:03:04","KhuC_C206","","Redmi-Note-13","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.30.50.114, Source Port: 39334, Destination IP: 163.70.159.61"""
"Dec 16 08:03:04","KhuA_L2_A215","","Trans-MacBook-Pro-3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.6.158.28, Source Port: 65419, Destination IP: 17.248.224.13"""
"Dec 16 08:03:04","KhuA_L2_A215","","Trans-MacBook-Pro-3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.6.158.28, Source Port: 65418, Destination IP: 17.248.224.68"""
"Dec 16 08:03:04","KhuC_C206","","Redmi-Note-13","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.30.50.114, Source Port: 42614, Destination IP: 163.70.159.61"""
"Dec 16 08:03:04","KhuA_L2_A215","","Trans-MacBook-Pro-3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.6.158.28, Source Port: 65417, Destination IP: 17.248.224.27"""
"Dec 16 08:03:04","KhuA_L2_A215","","Trans-MacBook-Pro-3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.6.158.28, Source Port: 65416, Destination IP: 17.248.224.69"""
"Dec 16 08:03:04","KhuA_L2_A215","","Trans-MacBook-Pro-3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.6.158.28, Source Port: 65415, Destination IP: 17.248.224.65"""
"Dec 16 08:03:04","KhuB_B207","","Android_0ORHZTMX","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.74.37.72, Source Port: 57354, Destination IP: 163.70.159.42"""
"Dec 16 08:03:04","KhuC_C206","","V2029","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.23.104.109, Source Port: 45620, Destination IP: 163.70.159.63"""
"Dec 16 08:03:04","KhuB_B207","","trungs-Laptop","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.64.15.160, Source Port: 52861, Destination IP: 17.248.224.69"""
"Dec 16 08:03:04","KhuB_B210","","POCO-F5","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.188.239.9, Source Port: 42256, Destination IP: 163.70.159.42"""
"Dec 16 08:03:04","KhuA_L2_A215","","MacBook-Air","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.197.225.133, Source Port: 57062, Destination IP: 52.6.228.48"""
"Dec 16 08:03:04","KhuF_F502","","Redmi-Note-14-Pro","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.121.51.92, Source Port: 58996, Destination IP: 163.70.159.42"""
"Dec 16 08:03:04","KhuA_L2_A215","","MacBook-Air","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.197.225.133, Source Port: 57061, Destination IP: 52.6.228.48"""
"Dec 16 08:03:04","KhuA_L2_A215","","MacBook-Air","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.197.225.133, Source Port: 57060, Destination IP: 52.6.228.48"""
"Dec 16 08:03:04","KhuA_L2_A215","","MacBook-Air","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.197.225.133, Source Port: 57059, Destination IP: 34.233.49.149"""
"Dec 16 08:03:04","KhuA_L2_A215","","MacBook-Air","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.197.225.133, Source Port: 57058, Destination IP: 34.233.49.149"""
"Dec 16 08:03:04","KhuA_L2_A215","","MacBook-Air","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.197.225.133, Source Port: 57057, Destination IP: 34.233.49.149"""
"Dec 16 08:03:04","KhuD_D401","UTH","69df328f-c917-4d0a-8ef2-2cc5ea7ce1f3","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:04","KhuA_L2_A215","","MacBook-Air","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.197.225.133, Source Port: 57056, Destination IP: 52.73.45.44"""
"Dec 16 08:03:04","KhuA_L2_A215","","MacBook-Air","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.197.225.133, Source Port: 57055, Destination IP: 52.73.45.44"""
"Dec 16 08:03:04","KhuA_L2_A215","","MacBook-Air","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.197.225.133, Source Port: 57054, Destination IP: 52.73.45.44"""
"Dec 16 08:03:04","KhuB_B308","","Android-4","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.217.225.174, Source Port: 43964, Destination IP: 163.70.158.42"""
"Dec 16 08:03:04","KhuB_B210","","POCO-F5","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.188.239.9, Source Port: 48286, Destination IP: 163.70.159.42"""
"Dec 16 08:03:04","KhuC_C009","UTH","1050b2c6-1e4d-43a6-b92e-ebad95e513e6","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: 42:5F:FD:97:97:A8"""
"Dec 16 08:03:04","KhuC_C009","UTH","1050b2c6-1e4d-43a6-b92e-ebad95e513e6","802.11","802.11 association","""channel: 11, rssi: 21, band: 2"""
"Dec 16 08:03:04","KhuF_F501","","de:17:1c:f6:9f:38","Events dropped","Events dropped","""33 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:04","KhuF_F301","","ea:46:21:b5:0f:0a","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.184.16.14, Source Port: 55939, Destination IP: 17.248.224.65"""
"Dec 16 08:03:04","KhuF_F301","","ea:46:21:b5:0f:0a","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.184.16.14, Source Port: 55938, Destination IP: 17.248.224.27"""
"Dec 16 08:03:04","KhuF_F301","","ea:46:21:b5:0f:0a","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.184.16.14, Source Port: 55937, Destination IP: 17.248.224.68"""
"Dec 16 08:03:04","KhuF_F301","","ea:46:21:b5:0f:0a","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.184.16.14, Source Port: 55936, Destination IP: 17.248.224.13"""
"Dec 16 08:03:03","KhuC_C009","UTH","1050b2c6-1e4d-43a6-b92e-ebad95e513e6","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:03","KhuE_E102","","72:8c:59:c6:d8:f3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.35.245.187, Source Port: 65023, Destination IP: 57.144.160.1"""
"Dec 16 08:03:03","KhuB_B308","","72:0f:d1:e3:5f:13","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.233.240.103, Source Port: 63336, Destination IP: 17.57.155.39"""
"Dec 16 08:03:03","KhuB_B308","","8e:31:07:bf:f5:e2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.16.136.10, Source Port: 63414, Destination IP: 57.144.160.34"""
"Dec 16 08:03:03","KhuB_B308","","8e:31:07:bf:f5:e2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.16.136.10, Source Port: 65406, Destination IP: 57.144.160.34"""
"Dec 16 08:03:03","KhuB_B308","","8e:31:07:bf:f5:e2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.16.136.10, Source Port: 63413, Destination IP: 163.70.159.174"""
"Dec 16 08:03:03","KhuE_E102","","72:8c:59:c6:d8:f3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.35.245.187, Source Port: 60700, Destination IP: 57.144.160.1"""
"Dec 16 08:03:03","KhuE_E102","","72:8c:59:c6:d8:f3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.35.245.187, Source Port: 60699, Destination IP: 163.70.159.35"""
"Dec 16 08:03:03","KhuA_Trai2","","6e:a9:03:8b:50:77","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.113.223.179, Source Port: 62460, Destination IP: 17.248.224.68"""
"Dec 16 08:03:03","KhuB_B210","","POCO-F5","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.188.239.9, Source Port: 42250, Destination IP: 163.70.159.42"""
"Dec 16 08:03:03","KhuE_E102","","72:8c:59:c6:d8:f3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.35.245.187, Source Port: 60698, Destination IP: 171.229.23.18"""
"Dec 16 08:03:03","KhuB_B308","","8e:31:07:bf:f5:e2","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.16.136.10, Source Port: 54067, Destination IP: 163.70.159.174"""
"Dec 16 08:03:03","KhuA_L1_HoiTruong2","","7c6b8a00-7f99-40ad-b390-f496f406cb90","Events dropped","Events dropped","""312 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:03","KhuA_L1_HoiTruong2","","d6:9d:cd:e3:f0:95","Events dropped","Events dropped","""53 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:03","KhuA_L1_HoiTruong2","","06:f8:e4:d4:2a:df","Events dropped","Events dropped","""39 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:03","KhuA_L1_HoiTruong2","","tung-tung-tung-tung-sahur","Events dropped","Events dropped","""117 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:03","KhuA_L1_HoiTruong2","","realme-C65s","Events dropped","Events dropped","""117 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:03","KhuA_L1_HoiTruong2","","MacBook-Air-cua-TuanKiet","Events dropped","Events dropped","""106 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:03","KhuA_L1_HoiTruong2","","87ace2b8-3d2b-41f7-b6e9-a474b9a81f1c","Events dropped","Events dropped","""6203 events were not logged. <i class='asx_p fa fa-info-circle auto_hohelp events_dropped' alt='[Help]' />"""
"Dec 16 08:03:03","KhuC_C206","","Galaxy-A23","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.253.178.49, Source Port: 35298, Destination IP: 163.70.159.5"""
"Dec 16 08:03:03","KhuE_E102","","72:8c:59:c6:d8:f3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.35.245.187, Source Port: 63879, Destination IP: 163.70.159.35"""
"Dec 16 08:03:03","KhuF_F203","","f6:03:27:4f:0f:c5","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.150.45.87, Source Port: 51604, Destination IP: 57.144.152.192"""
"Dec 16 08:03:03","KhuE_E102","","72:8c:59:c6:d8:f3","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.35.245.187, Source Port: 63862, Destination IP: 171.229.23.18"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 65359, Destination IP: 34.104.30.2"""
"Dec 16 08:03:03","KhuB_B003","UTH","8a:1a:34:0b:6d:e7","802.1X","802.1X authentication","""radio: 0, vap: 3, client_mac: 8A:1A:34:0B:6D:E7"""
"Dec 16 08:03:03","KhuB_B003","UTH","8a:1a:34:0b:6d:e7","802.11","802.11 association","""channel: 6, rssi: 26, band: 2"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 51372, Destination IP: 17.248.224.68"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 51371, Destination IP: 17.248.224.27"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 51370, Destination IP: 17.248.224.69"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 51369, Destination IP: 17.248.224.65"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 51368, Destination IP: 17.248.224.13"""
"Dec 16 08:03:03","KhuA_L1_Server","","Android_NPUA8RDL","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.87.204.176, Source Port: 44696, Destination IP: 216.239.34.223"""
"Dec 16 08:03:03","KhuD_D401","UTH","c03c8482-73b9-40b0-a830-bb51182effbd","802.11","802.11 disassociation","""client was deauthenticated"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 51367, Destination IP: 17.248.224.68"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 51366, Destination IP: 17.248.224.27"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 51365, Destination IP: 17.248.224.69"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 51364, Destination IP: 17.248.224.65"""
"Dec 16 08:03:03","KhuE_E102","","be:ad:bb:3d:2b:2d","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.107.33.8, Source Port: 51363, Destination IP: 17.248.224.13"""
"Dec 16 08:03:03","KhuB_B103","UTH","06606305-3921-4cff-93f1-5e7a2b71edf4","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:03","KhuB_B003","UTH","8a:1a:34:0b:6d:e7","802.11","802.11 disassociation","""client has left AP"""
"Dec 16 08:03:03","KhuA_L2_A215","UTH","Trans-MacBook-Pro-3","802.1X","802.1X authentication","""radio: 1, vap: 3, client_mac: 9C:3E:53:84:E3:AF"""
"Dec 16 08:03:03","KhuA_L2_A215","UTH","Trans-MacBook-Pro-3","802.11","802.11 association","""channel: 56, rssi: 21, band: 5"""
"Dec 16 08:03:03","KhuD_D203","UTH","07c9d29f-7d43-4908-a816-9e200db808cb","802.11","802.11 disassociation","""client not responding"""
"Dec 16 08:03:03","KhuB_B308","","MacBook-Air-cua-o","Network-Based Application Recognition","Layer 7 firewall rule","""Source IP: 10.181.222.20, Source Port: 64551, Destination IP: 20.119.128.3"""
